EventType,MR.GsmNcellBcc,MR.GsmNcellBcch,MR.GsmNcellCarrierRSSI,MR.GsmNcellNcc,MR.LteNcEarfcn,MR.LteNcPci,MR.LteNcRSRP,MR.LteNcRSRQ,MR.LteScCgi,MR.LteScEarfcn,MR.LteScPci,MR.LteScRSRP,MR.LteScRSRQ,MR.UtraCarrierRSSI,MR.UtraCellParameterId,MR.UtraCpichEcNo,MR.UtraCpichRSCP,MmeCode,MmeGroupId,MmeUeS1apId,TimeStamp,endTime,fileFormatVersion,id,jobid,period,reportTime,startTime
A3,NIL,NIL,NIL,NIL,1650,349,52,10,46000077256611,19650,350,50,7,NIL,NIL,NIL,NIL,194,39424,167820544,2017-11-06T01:25:12.806,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,11,46000077256611,19650,350,47,11,NIL,NIL,NIL,NIL,194,39424,167790094,2017-11-06T01:25:12.903,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,8,46000077256611,19650,350,54,12,NIL,NIL,NIL,NIL,210,39424,469775335,2017-11-06T01:25:13.049,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,9,46000077256611,19650,350,60,13,NIL,NIL,NIL,NIL,194,39424,167781687,2017-11-06T01:25:13.071,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,9,46000077256611,19650,350,51,11,NIL,NIL,NIL,NIL,210,39424,469768783,2017-11-06T01:25:13.210,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,14,46000077256611,19650,350,44,11,NIL,NIL,NIL,NIL,194,39424,469841652,2017-11-06T01:25:13.553,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,9,46000077256611,19650,350,55,15,NIL,NIL,NIL,NIL,194,39424,436225762,2017-11-06T01:25:13.734,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,11,46000077256611,19650,350,47,10,NIL,NIL,NIL,NIL,194,39424,167798403,2017-11-06T01:25:13.765,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,11,46000077256611,19650,350,49,10,NIL,NIL,NIL,NIL,194,39424,352360910,2017-11-06T01:25:13.932,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,58,9,46000077256611,19650,350,60,15,NIL,NIL,NIL,NIL,194,39424,167773177,2017-11-06T01:25:13.977,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,11,46000077256611,19650,350,50,6,NIL,NIL,NIL,NIL,210,39424,167792978,2017-11-06T01:25:13.996,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,11,46000077256611,19650,350,52,15,NIL,NIL,NIL,NIL,194,39424,469841023,2017-11-06T01:25:14.459,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,13,46000077256611,19650,350,44,13,NIL,NIL,NIL,NIL,194,39424,469815774,2017-11-06T01:25:14.540,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,9,46000077256611,19650,350,56,14,NIL,NIL,NIL,NIL,194,39424,436267637,2017-11-06T01:25:14.681,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,12,46000077256611,19650,350,47,12,NIL,NIL,NIL,NIL,194,39424,167801405,2017-11-06T01:25:14.722,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,58,9,46000077256611,19650,350,60,14,NIL,NIL,NIL,NIL,194,39424,167800188,2017-11-06T01:25:14.823,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,11,46000077256611,19650,350,46,12,NIL,NIL,NIL,NIL,194,39424,469806644,2017-11-06T01:25:15.125,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,11,46000077256611,19650,350,50,8,NIL,NIL,NIL,NIL,194,39424,167837061,2017-11-06T01:25:15.184,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,13,46000077256611,19650,350,44,11,NIL,NIL,NIL,NIL,194,39424,469770230,2017-11-06T01:25:15.407,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,10,46000077256611,19650,350,49,11,NIL,NIL,NIL,NIL,194,39424,352345718,2017-11-06T01:25:15.526,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,209,46,1,46000077256611,19650,350,49,11,NIL,NIL,NIL,NIL,194,39424,352345718,2017-11-06T01:25:15.526,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,8,46000077256611,19650,350,48,10,NIL,NIL,NIL,NIL,194,39424,167825989,2017-11-06T01:25:15.670,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,4,46000077256611,19650,350,54,10,NIL,NIL,NIL,NIL,194,39424,3899,2017-11-06T01:25:15.675,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,7,46000077256611,19650,350,61,12,NIL,NIL,NIL,NIL,198,39424,167831847,2017-11-06T01:25:15.692,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,6,46000077256611,19650,350,56,11,NIL,NIL,NIL,NIL,194,39424,436223738,2017-11-06T01:25:15.710,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,9,46000077256611,19650,350,52,13,NIL,NIL,NIL,NIL,194,39424,469784982,2017-11-06T01:25:15.728,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,10,46000077256611,19650,350,46,12,NIL,NIL,NIL,NIL,194,39424,469808006,2017-11-06T01:25:15.973,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,11,46000077256611,19650,350,50,7,NIL,NIL,NIL,NIL,194,39424,167810351,2017-11-06T01:25:16.474,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,9,46000077256611,19650,350,56,17,NIL,NIL,NIL,NIL,194,39424,436253822,2017-11-06T01:25:16.559,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,10,46000077256611,19650,350,61,14,NIL,NIL,NIL,NIL,194,39424,167821579,2017-11-06T01:25:16.566,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,11,46000077256611,19650,350,47,11,NIL,NIL,NIL,NIL,194,39424,167824124,2017-11-06T01:25:16.617,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,10,46000077256611,19650,350,52,16,NIL,NIL,NIL,NIL,194,39424,469818696,2017-11-06T01:25:16.981,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,11,46000077256611,19650,350,49,11,NIL,NIL,NIL,NIL,194,39424,352329972,2017-11-06T01:25:17.140,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,209,46,2,46000077256611,19650,350,49,11,NIL,NIL,NIL,NIL,194,39424,352329972,2017-11-06T01:25:17.140,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,41,9,46000077256611,19650,350,42,16,NIL,NIL,NIL,NIL,194,39424,167820122,2017-11-06T01:25:17.244,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,9,46000077256611,19650,350,61,14,NIL,NIL,NIL,NIL,194,39424,167826710,2017-11-06T01:25:17.426,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,8,46000077256611,19650,350,56,15,NIL,NIL,NIL,NIL,210,39424,436271729,2017-11-06T01:25:17.481,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,14,46000077256611,19650,350,44,12,NIL,NIL,NIL,NIL,194,39424,469839100,2017-11-06T01:25:17.529,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,11,46000077256611,19650,350,48,11,NIL,NIL,NIL,NIL,194,39424,167834284,2017-11-06T01:25:17.548,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,10,46000077256611,19650,350,50,7,NIL,NIL,NIL,NIL,194,39424,167831220,2017-11-06T01:25:17.667,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,10,46000077256611,19650,350,47,11,NIL,NIL,NIL,NIL,194,39424,469782137,2017-11-06T01:25:17.732,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,0,46000077256611,19650,350,54,11,NIL,NIL,NIL,NIL,194,39424,167772861,2017-11-06T01:25:17.977,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,42,8,46000077256611,19650,350,39,9,NIL,NIL,NIL,NIL,194,39424,167802014,2017-11-06T01:25:18.092,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,7,46000077256611,19650,350,52,11,NIL,NIL,NIL,NIL,194,39424,469779895,2017-11-06T01:25:18.270,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,5,46000077256611,19650,350,60,9,NIL,NIL,NIL,NIL,194,39424,167836185,2017-11-06T01:25:18.273,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,5,46000077256611,19650,350,56,14,NIL,NIL,NIL,NIL,194,39424,436223585,2017-11-06T01:25:18.421,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,9,46000077256611,19650,350,47,9,NIL,NIL,NIL,NIL,194,39424,167775249,2017-11-06T01:25:18.478,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,12,46000077256611,19650,350,49,9,NIL,NIL,NIL,NIL,198,39424,352323689,2017-11-06T01:25:18.754,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,209,46,1,46000077256611,19650,350,49,9,NIL,NIL,NIL,NIL,198,39424,352323689,2017-11-06T01:25:18.754,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,11,46000077256611,19650,350,50,7,NIL,NIL,NIL,NIL,210,39424,167822481,2017-11-06T01:25:18.881,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,12,46000077256611,19650,350,44,13,NIL,NIL,NIL,NIL,194,39424,469836963,2017-11-06T01:25:18.930,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,5,46000077256611,19650,350,54,13,NIL,NIL,NIL,NIL,198,39424,167807859,2017-11-06T01:25:19.102,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,9,46000077256611,19650,350,60,15,NIL,NIL,NIL,NIL,194,39424,167799304,2017-11-06T01:25:19.124,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,43,11,46000077256611,19650,350,41,13,NIL,NIL,NIL,NIL,198,39424,167824476,2017-11-06T01:25:19.144,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,10,46000077256611,19650,350,56,15,NIL,NIL,NIL,NIL,194,39424,436236542,2017-11-06T01:25:19.360,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,46,11,46000077256611,19650,350,47,11,NIL,NIL,NIL,NIL,194,39424,167781076,2017-11-06T01:25:19.428,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,12,46000077256611,19650,350,52,14,NIL,NIL,NIL,NIL,194,39424,469774438,2017-11-06T01:25:19.505,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,43,10,46000077256611,19650,350,41,11,NIL,NIL,NIL,NIL,194,39424,167798426,2017-11-06T01:25:19.979,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,58,8,46000077256611,19650,350,60,12,NIL,NIL,NIL,NIL,198,39424,167790391,2017-11-06T01:25:19.991,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,8,46000077256611,19650,350,50,7,NIL,NIL,NIL,NIL,194,39424,167810885,2017-11-06T01:25:20.068,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,13,46000077256611,19650,350,44,12,NIL,NIL,NIL,NIL,194,39424,469808863,2017-11-06T01:25:20.154,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,5,46000077256611,19650,350,54,13,NIL,NIL,NIL,NIL,194,39424,167789517,2017-11-06T01:25:20.238,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,8,46000077256611,19650,350,56,15,NIL,NIL,NIL,NIL,210,39424,436257897,2017-11-06T01:25:20.316,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,11,46000077256611,19650,350,49,10,NIL,NIL,NIL,NIL,194,39424,352379909,2017-11-06T01:25:20.372,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,209,46,1,46000077256611,19650,350,49,10,NIL,NIL,NIL,NIL,194,39424,352379909,2017-11-06T01:25:20.372,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,11,46000077256611,19650,350,47,11,NIL,NIL,NIL,NIL,194,39424,167773171,2017-11-06T01:25:20.417,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,13,46000077256611,19650,350,52,15,NIL,NIL,NIL,NIL,194,39424,469821071,2017-11-06T01:25:20.758,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,10,46000077256611,19650,350,60,13,NIL,NIL,NIL,NIL,194,39424,167784988,2017-11-06T01:25:20.839,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,14,46000077256611,19650,350,45,10,NIL,NIL,NIL,NIL,194,39424,469777708,2017-11-06T01:25:21.080,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,10,46000077256611,19650,350,50,7,NIL,NIL,NIL,NIL,194,39424,167799471,2017-11-06T01:25:21.261,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,9,46000077256611,19650,350,56,15,NIL,NIL,NIL,NIL,194,39424,436217171,2017-11-06T01:25:21.263,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,11,46000077256611,19650,350,47,10,NIL,NIL,NIL,NIL,194,39424,167812070,2017-11-06T01:25:21.308,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,6,46000077256611,19650,350,54,12,NIL,NIL,NIL,NIL,194,39424,167808096,2017-11-06T01:25:21.451,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,58,9,46000077256611,19650,350,60,13,NIL,NIL,NIL,NIL,194,39424,167826644,2017-11-06T01:25:21.694,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,13,46000077256611,19650,350,44,13,NIL,NIL,NIL,NIL,194,39424,469819863,2017-11-06T01:25:21.933,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,12,46000077256611,19650,350,49,9,NIL,NIL,NIL,NIL,194,39424,352370437,2017-11-06T01:25:21.985,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,10,46000077256611,19650,350,51,13,NIL,NIL,NIL,NIL,194,39424,469778374,2017-11-06T01:25:22.048,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,44,12,46000077256611,19650,350,40,12,NIL,NIL,NIL,NIL,194,39424,167817654,2017-11-06T01:25:22.092,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,9,46000077256611,19650,350,55,16,NIL,NIL,NIL,NIL,194,39424,3995,2017-11-06T01:25:22.212,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,46,9,46000077256611,19650,350,47,10,NIL,NIL,NIL,NIL,194,39424,3996,2017-11-06T01:25:22.254,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,10,46000077256611,19650,350,50,8,NIL,NIL,NIL,NIL,194,39424,3998,2017-11-06T01:25:22.456,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,6,46000077256611,19650,350,54,13,NIL,NIL,NIL,NIL,194,39424,3997,2017-11-06T01:25:22.494,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,58,10,46000077256611,19650,350,60,12,NIL,NIL,NIL,NIL,194,39424,167777201,2017-11-06T01:25:22.556,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,14,46000077256611,19650,350,44,13,NIL,NIL,NIL,NIL,194,39424,469785988,2017-11-06T01:25:22.839,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,209,33,8,46000077256611,19650,350,32,12,NIL,NIL,NIL,NIL,194,39424,3992,2017-11-06T01:25:23.029,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,10,46000077256611,19650,350,55,15,NIL,NIL,NIL,NIL,194,39424,436225667,2017-11-06T01:25:23.200,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,13,46000077256611,19650,350,47,11,NIL,NIL,NIL,NIL,194,39424,167820075,2017-11-06T01:25:23.201,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,14,46000077256611,19650,350,51,14,NIL,NIL,NIL,NIL,206,39424,469768165,2017-11-06T01:25:23.299,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,58,10,46000077256611,19650,350,60,13,NIL,NIL,NIL,NIL,194,39424,167796510,2017-11-06T01:25:23.404,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,12,46000077256611,19650,350,49,9,NIL,NIL,NIL,NIL,194,39424,352355320,2017-11-06T01:25:23.602,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,209,47,3,46000077256611,19650,350,49,9,NIL,NIL,NIL,NIL,194,39424,352355320,2017-11-06T01:25:23.602,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,11,46000077256611,19650,350,50,7,NIL,NIL,NIL,NIL,194,39424,167781067,2017-11-06T01:25:23.645,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,48,14,46000077256611,19650,350,45,14,NIL,NIL,NIL,NIL,206,39424,469764222,2017-11-06T01:25:23.775,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,6,46000077256611,19650,350,55,12,NIL,NIL,NIL,NIL,194,39424,167812393,2017-11-06T01:25:23.990,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,9,46000077256611,19650,350,55,15,NIL,NIL,NIL,NIL,194,39424,436253538,2017-11-06T01:25:24.097,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
